Gene stable ID,is_kinase_evidence,is_kinase
Wban_03894,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain, IPR008349 - Mitogen-activated protein (MAP) kinase, ERK1/2, IPR003527 - Mitogen-activated protein (MAP) kinase, conserved site, IPR008271 - Serine/threonine-protein kinase, active site",True
Wban_03895,Does not have InterPro domains related to GO:0004672,False
Wban_03896,Does not have InterPro domains related to GO:0004672,False
Wban_03897,Does not have InterPro domains related to GO:0004672,False
Wban_03898,Does not have InterPro domains related to GO:0004672,False
Wban_03899,Does not have InterPro domains related to GO:0004672,False
Wban_03900,Does not have InterPro domains related to GO:0004672,False
Wban_03901,Does not have InterPro domains related to GO:0004672,False
Wban_03902,Does not have InterPro domains related to GO:0004672,False
Wban_03903,Does not have InterPro domains related to GO:0004672,False
Wban_03904,Does not have InterPro domains related to GO:0004672,False
Wban_03905,Does not have InterPro domains related to GO:0004672,False
Wban_03906,Does not have InterPro domains related to GO:0004672,False
Wban_03907,Does not have InterPro domains related to GO:0004672,False
Wban_03908,Does not have InterPro domains related to GO:0004672,False
Wban_03909,Does not have InterPro domains related to GO:0004672,False
Wban_03910,Does not have InterPro domains related to GO:0004672,False
Wban_03911,Does not have InterPro domains related to GO:0004672,False
Wban_03912,Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain,True
Wban_03913,Does not have InterPro domains related to GO:0004672,False
Wban_03914,Does not have InterPro domains related to GO:0004672,False
Wban_03915,Does not have InterPro domains related to GO:0004672,False
Wban_03916,Does not have InterPro domains related to GO:0004672,False
Wban_03917,Does not have InterPro domains related to GO:0004672,False
Wban_03918,Does not have InterPro domains related to GO:0004672,False
Wban_03919,Does not have InterPro domains related to GO:0004672,False
Wban_03920,Does not have InterPro domains related to GO:0004672,False
Wban_03921,Does not have InterPro domains related to GO:0004672,False
Wban_03922,Does not have InterPro domains related to GO:0004672,False
Wban_03923,Does not have InterPro domains related to GO:0004672,False
Wban_03924,Does not have InterPro domains related to GO:0004672,False
Wban_03925,Does not have InterPro domains related to GO:0004672,False
Wban_03926,Does not have InterPro domains related to GO:0004672,False
Wban_03927,Does not have InterPro domains related to GO:0004672,False
Wban_03928,Does not have InterPro domains related to GO:0004672,False
Wban_03929,Does not have InterPro domains related to GO:0004672,False
Wban_03930,Does not have InterPro domains related to GO:0004672,False
Wban_03931,Does not have InterPro domains related to GO:0004672,False
Wban_03932,Does not have InterPro domains related to GO:0004672,False
Wban_03933,Does not have InterPro domains related to GO:0004672,False
Wban_03934,Does not have InterPro domains related to GO:0004672,False
Wban_03935,Does not have InterPro domains related to GO:0004672,False
Wban_03936,Does not have InterPro domains related to GO:0004672,False
Wban_03937,Does not have InterPro domains related to GO:0004672,False
Wban_03938,Does not have InterPro domains related to GO:0004672,False
Wban_03939,Does not have InterPro domains related to GO:0004672,False
Wban_03940,Does not have InterPro domains related to GO:0004672,False
Wban_03941,Does not have InterPro domains related to GO:0004672,False
Wban_03942,Does not have InterPro domains related to GO:0004672,False
Wban_03943,Does not have InterPro domains related to GO:0004672,False
Wban_03944,Does not have InterPro domains related to GO:0004672,False
Wban_03945,Does not have InterPro domains related to GO:0004672,False
Wban_03946,Does not have InterPro domains related to GO:0004672,False
Wban_03947,Does not have InterPro domains related to GO:0004672,False
Wban_03948,Does not have InterPro domains related to GO:0004672,False
Wban_03949,Does not have InterPro domains related to GO:0004672,False
Wban_03950,Does not have InterPro domains related to GO:0004672,False
Wban_03951,Does not have InterPro domains related to GO:0004672,False
Wban_03952,Does not have InterPro domains related to GO:0004672,False
Wban_03953,Does not have InterPro domains related to GO:0004672,False
Wban_03954,Does not have InterPro domains related to GO:0004672,False
Wban_03955,Does not have InterPro domains related to GO:0004672,False
Wban_03956,Does not have InterPro domains related to GO:0004672,False
Wban_03957,Does not have InterPro domains related to GO:0004672,False
Wban_03958,Does not have InterPro domains related to GO:0004672,False
Wban_03959,Does not have InterPro domains related to GO:0004672,False
Wban_03960,Does not have InterPro domains related to GO:0004672,False
Wban_03961,Does not have InterPro domains related to GO:0004672,False
Wban_03962,Does not have InterPro domains related to GO:0004672,False
Wban_03963,Does not have InterPro domains related to GO:0004672,False
Wban_03964,Does not have InterPro domains related to GO:0004672,False
Wban_03965,Does not have InterPro domains related to GO:0004672,False
Wban_03966,Does not have InterPro domains related to GO:0004672,False
Wban_03967,Does not have InterPro domains related to GO:0004672,False
Wban_03968,Does not have InterPro domains related to GO:0004672,False
Wban_03969,Does not have InterPro domains related to GO:0004672,False
Wban_03970,Does not have InterPro domains related to GO:0004672,False
Wban_03971,Does not have InterPro domains related to GO:0004672,False
Wban_03972,Does not have InterPro domains related to GO:0004672,False
Wban_03973,Does not have InterPro domains related to GO:0004672,False
Wban_03974,Does not have InterPro domains related to GO:0004672,False
Wban_03975,Does not have InterPro domains related to GO:0004672,False
Wban_03976,Does not have InterPro domains related to GO:0004672,False
Wban_03977,Does not have InterPro domains related to GO:0004672,False
Wban_03978,Does not have InterPro domains related to GO:0004672,False
Wban_03979,Does not have InterPro domains related to GO:0004672,False
Wban_03980,Does not have InterPro domains related to GO:0004672,False
Wban_03981,Does not have InterPro domains related to GO:0004672,False
Wban_03982,Does not have InterPro domains related to GO:0004672,False
Wban_03983,Does not have InterPro domains related to GO:0004672,False
Wban_03984,Does not have InterPro domains related to GO:0004672,False
Wban_03985,Does not have InterPro domains related to GO:0004672,False
Wban_03986,Does not have InterPro domains related to GO:0004672,False
Wban_03987,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR008271 - Serine/threonine-protein kinase, active site, IPR000719 - Protein kinase domain",True
Wban_03988,Does not have InterPro domains related to GO:0004672,False
Wban_03989,Does not have InterPro domains related to GO:0004672,False
Wban_03990,Does not have InterPro domains related to GO:0004672,False
Wban_03991,Does not have InterPro domains related to GO:0004672,False
Wban_03992,Does not have InterPro domains related to GO:0004672,False
Wban_03993,Does not have InterPro domains related to GO:0004672,False
Wban_03994,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000687 - RIO kinase, IPR018935 - RIO kinase, conserved site, IPR017406 - Serine/threonine-protein kinase Rio3",True
Wban_03995,Does not have InterPro domains related to GO:0004672,False
Wban_03996,Does not have InterPro domains related to GO:0004672,False
Wban_03997,Does not have InterPro domains related to GO:0004672,False
Wban_03998,Does not have InterPro domains related to GO:0004672,False
Wban_03999,Does not have InterPro domains related to GO:0004672,False
Wban_04000,Does not have InterPro domains related to GO:0004672,False
Wban_04001,Does not have InterPro domains related to GO:0004672,False
Wban_04002,Does not have InterPro domains related to GO:0004672,False
Wban_04003,Does not have InterPro domains related to GO:0004672,False
Wban_04004,Does not have InterPro domains related to GO:0004672,False
Wban_04005,Does not have InterPro domains related to GO:0004672,False
Wban_04006,Does not have InterPro domains related to GO:0004672,False
Wban_04007,Does not have InterPro domains related to GO:0004672,False
Wban_04008,Does not have InterPro domains related to GO:0004672,False
Wban_04009,Does not have InterPro domains related to GO:0004672,False
Wban_04010,Does not have InterPro domains related to GO:0004672,False
Wban_04011,Does not have InterPro domains related to GO:0004672,False
Wban_04012,Does not have InterPro domains related to GO:0004672,False
Wban_04013,Does not have InterPro domains related to GO:0004672,False
Wban_04014,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR008271 - Serine/threonine-protein kinase, active site, IPR000719 - Protein kinase domain",True
Wban_04015,Does not have InterPro domains related to GO:0004672,False
Wban_04016,Does not have InterPro domains related to GO:0004672,False
Wban_04017,Does not have InterPro domains related to GO:0004672,False
Wban_04018,Does not have InterPro domains related to GO:0004672,False
Wban_04019,Does not have InterPro domains related to GO:0004672,False
Wban_04020,Does not have InterPro domains related to GO:0004672,False
Wban_04021,Does not have InterPro domains related to GO:0004672,False
Wban_04022,Does not have InterPro domains related to GO:0004672,False
Wban_04023,Does not have InterPro domains related to GO:0004672,False
Wban_04024,Does not have InterPro domains related to GO:0004672,False
Wban_04025,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain, IPR008271 - Serine/threonine-protein kinase, active site",True
Wban_04026,Does not have InterPro domains related to GO:0004672,False
Wban_04027,Does not have InterPro domains related to GO:0004672,False
Wban_04028,Does not have InterPro domains related to GO:0004672,False
Wban_04029,Does not have InterPro domains related to GO:0004672,False
Wban_04030,Does not have InterPro domains related to GO:0004672,False
Wban_04031,Does not have InterPro domains related to GO:0004672,False
Wban_04032,Does not have InterPro domains related to GO:0004672,False
Wban_04033,Does not have InterPro domains related to GO:0004672,False
Wban_04034,Does not have InterPro domains related to GO:0004672,False
Wban_04035,Does not have InterPro domains related to GO:0004672,False
