Gene stable ID,Human gene stable ID,Human gene name,Homology type,% identity,Human % identity,lacks_WBP_human_orthologue,best_WBP_human_orthologue_lt_40pct_identity
TTRE5255,ENSG00000085276,MECOM,ortholog_one2one,28.3688,9.68523,False,True
TTRE5256,ENSG00000198805,PNP,ortholog_one2many,43.0464,44.9827,False,False
TTRE5257,,,,0.0,,True,True
TTRE5258,ENSG00000143515,ATP8B2,ortholog_many2many,47.8336,23.1933,False,False
TTRE5259,ENSG00000137460,FHDC1,ortholog_many2many,15.4773,14.6107,False,True
TTRE526,ENSG00000071537,SEL1L,ortholog_one2one,48.8746,38.2872,False,False
TTRE5260,,,,0.0,,True,True
TTRE5261,,,,0.0,,True,True
TTRE5262,,,,0.0,,True,True
TTRE5263,,,,0.0,,True,True
TTRE5264,,,,0.0,,True,True
TTRE5265,,,,0.0,,True,True
TTRE5266,ENSG00000115109,EPB41L5,ortholog_many2many,39.1913,34.3793,False,True
TTRE5267,,,,0.0,,True,True
TTRE5268,,,,0.0,,True,True
TTRE5269,ENSG00000187240,DYNC2H1,ortholog_one2many,35.4349,14.0933,False,True
TTRE527,ENSG00000108424,KPNB1,ortholog_one2one,45.4338,45.4338,False,False
TTRE5270,,,,0.0,,True,True
TTRE5271,,,,0.0,,True,True
TTRE5272,,,,0.0,,True,True
TTRE5273,ENSG00000118507,AKAP7,ortholog_one2many,21.0526,19.5402,False,True
TTRE5274,ENSG00000125149,PHAF1,ortholog_one2one,43.3168,41.4692,False,False
TTRE5275,ENSG00000101557,USP14,ortholog_one2one,47.5992,46.1538,False,False
TTRE5276,ENSG00000185942,NKAIN3,ortholog_one2many,13.4434,26.1468,False,True
TTRE5277,,,,0.0,,True,True
TTRE5278,ENSG00000204568,MRPS18B,ortholog_one2one,25.2964,24.8062,False,True
TTRE5279,ENSG00000108924,HLF,ortholog_many2many,23.8095,16.9492,False,True
TTRE528,,,,0.0,,True,True
TTRE5280,,,,0.0,,True,True
TTRE5281,ENSG00000167792,NDUFV1,ortholog_one2one,72.327,74.3534,False,False
TTRE5282,,,,0.0,,True,True
TTRE5283,ENSG00000214517,PPME1,ortholog_one2one,47.0085,42.7461,False,False
TTRE5284,ENSG00000164941,INTS8,ortholog_one2one,18.1535,17.5879,False,True
TTRE5285,ENSG00000151229,SLC2A13,ortholog_one2many,30.4132,28.3951,False,True
TTRE5286,,,,0.0,,True,True
TTRE5287,ENSG00000135241,PNPLA8,ortholog_one2one,35.7367,14.578,False,True
TTRE5288,,,,0.0,,True,True
TTRE5289,ENSG00000119318,RAD23B,ortholog_one2many,36.8715,32.2738,False,True
TTRE529,,,,0.0,,True,True
TTRE5290,ENSG00000101391,CDK5RAP1,ortholog_many2many,54.5455,40.8859,False,False
TTRE5291,,,,0.0,,True,True
TTRE5292,,,,0.0,,True,True
TTRE5293,ENSG00000105643,ARRDC2,ortholog_many2many,18.3673,19.9017,False,True
TTRE5294,,,,0.0,,True,True
TTRE5295,ENSG00000012232,EXTL3,ortholog_one2one,36.4939,36.0174,False,True
TTRE5296,ENSG00000205022,PABPN1L,ortholog_many2many,14.1975,8.27338,False,True
TTRE5297,,,,0.0,,True,True
TTRE5298,ENSG00000106771,TMEM245,ortholog_one2many,27.0619,23.8908,False,True
TTRE5299,,,,0.0,,True,True
TTRE53,,,,0.0,,True,True
TTRE530,ENSG00000161270,NPHS1,ortholog_one2one,24.2804,26.5109,False,True
TTRE5300,ENSG00000173486,FKBP2,ortholog_one2one,50.3817,46.4789,False,False
TTRE5301,ENSG00000135317,SNX14,ortholog_one2one,18.3333,17.4419,False,True
TTRE5302,,,,0.0,,True,True
TTRE5303,ENSG00000130304,SLC27A1,ortholog_many2many,42.4383,42.5697,False,False
TTRE5304,ENSG00000286106,NOTCH2NLR,ortholog_many2many,2.98103,8.0292,False,True
TTRE5305,ENSG00000179361,ARID3B,ortholog_one2one,23.3553,25.3571,False,True
TTRE5306,ENSG00000133316,WDR74,ortholog_one2one,29.558,27.7922,False,True
TTRE5307,,,,0.0,,True,True
TTRE5308,,,,0.0,,True,True
TTRE5309,,,,0.0,,True,True
TTRE531,ENSG00000176619,LMNB2,ortholog_many2many,25.0426,23.7097,False,True
TTRE5310,,,,0.0,,True,True
TTRE5311,,,,0.0,,True,True
TTRE5312,ENSG00000110395,CBL,ortholog_one2many,61.2903,33.5541,False,False
TTRE5313,ENSG00000149806,FAU,ortholog_one2one,51.4925,51.8797,False,False
TTRE5314,ENSG00000079432,CIC,ortholog_one2one,29.0813,17.4811,False,True
TTRE5315,,,,0.0,,True,True
TTRE5316,ENSG00000164091,WDR82,ortholog_one2many,51.8868,52.7157,False,False
TTRE5317,,,,0.0,,True,True
TTRE5318,,,,0.0,,True,True
TTRE5319,ENSG00000169032,MAP2K1,ortholog_one2many,55.6872,59.7964,False,False
TTRE532,,,,0.0,,True,True
TTRE5320,ENSG00000179832,MROH1,ortholog_one2many,25.0,24.6191,False,True
TTRE5321,ENSG00000161970,RPL26,ortholog_one2many,65.0685,65.5172,False,False
TTRE5322,ENSG00000136295,TTYH3,ortholog_one2many,17.2485,16.0612,False,True
TTRE5323,,,,0.0,,True,True
TTRE5324,ENSG00000070831,CDC42,ortholog_one2one,90.0524,90.0524,False,False
TTRE5325,ENSG00000163389,POGLUT1,ortholog_one2one,46.7312,49.2347,False,False
TTRE5326,,,,0.0,,True,True
TTRE5327,ENSG00000196628,TCF4,ortholog_one2many,22.6381,18.927,False,True
TTRE5328,,,,0.0,,True,True
TTRE5329,ENSG00000264006,AKR1C8,ortholog_many2many,38.0062,37.4233,False,True
TTRE533,ENSG00000215021,PHB2,ortholog_one2one,65.8863,65.8863,False,False
TTRE5330,,,,0.0,,True,True
TTRE5331,,,,0.0,,True,True
TTRE5332,ENSG00000286106,NOTCH2NLR,ortholog_many2many,2.68817,9.12409,False,True
TTRE5333,,,,0.0,,True,True
TTRE5334,ENSG00000138668,HNRNPD,ortholog_many2many,24.7525,21.1268,False,True
TTRE5335,,,,0.0,,True,True
TTRE5336,ENSG00000172461,FUT9,ortholog_many2many,22.0096,25.6267,False,True
TTRE5337,ENSG00000172273,HINFP,ortholog_one2one,30.1435,24.3714,False,True
TTRE5338,,,,0.0,,True,True
TTRE5339,ENSG00000104885,DOT1L,ortholog_one2one,31.358,8.26285,False,True
TTRE534,ENSG00000011454,RABGAP1,ortholog_many2many,41.8144,37.5117,False,False
TTRE5340,ENSG00000137807,KIF23,ortholog_one2one,38.3784,29.1581,False,True
TTRE5341,ENSG00000101457,DNTTIP1,ortholog_one2one,25.2809,27.3556,False,True
TTRE5342,,,,0.0,,True,True
TTRE5344,,,,0.0,,True,True
TTRE5345,,,,0.0,,True,True
TTRE5346,ENSG00000164344,KLKB1,ortholog_many2many,25.4364,15.9875,False,True
TTRE5347,ENSG00000148484,RSU1,ortholog_one2one,59.6154,55.9567,False,False
TTRE5348,,,,0.0,,True,True
TTRE5349,ENSG00000100650,SRSF5,ortholog_many2many,37.0044,30.8824,False,True
TTRE535,ENSG00000109323,MANBA,ortholog_one2one,33.8298,36.1775,False,True
TTRE5350,,,,0.0,,True,True
TTRE5351,ENSG00000148175,STOM,ortholog_many2many,38.8489,18.75,False,True
TTRE5352,,,,0.0,,True,True
TTRE5353,ENSG00000164347,GFM2,ortholog_one2one,38.0826,36.7137,False,True
TTRE5354,ENSG00000162409,PRKAA2,ortholog_one2many,57.2744,56.3406,False,False
TTRE5355,,,,0.0,,True,True
TTRE5356,,,,0.0,,True,True
TTRE5357,,,,0.0,,True,True
TTRE5358,ENSG00000100330,MTMR3,ortholog_many2many,29.4297,24.1235,False,True
TTRE5359,,,,0.0,,True,True
TTRE536,ENSG00000147894,C9orf72,ortholog_one2one,19.3487,20.9979,False,True
TTRE5360,ENSG00000164089,ETNPPL,ortholog_many2many,49.2408,45.491,False,False
TTRE5361,ENSG00000108039,XPNPEP1,ortholog_one2one,44.5714,35.1351,False,False
TTRE5362,,,,0.0,,True,True
TTRE5363,ENSG00000178307,TMEM11,ortholog_one2one,25.5435,24.4792,False,True
TTRE5364,,,,0.0,,True,True
TTRE5365,ENSG00000151229,SLC2A13,ortholog_one2many,34.7176,32.2531,False,True
TTRE5366,ENSG00000140564,FURIN,ortholog_many2many,53.0046,43.3249,False,False
TTRE5367,,,,0.0,,True,True
TTRE5368,ENSG00000169919,GUSB,ortholog_one2one,39.52,37.9416,False,True
TTRE5369,,,,0.0,,True,True
TTRE537,ENSG00000131469,RPL27,ortholog_one2one,62.0438,62.5,False,False
TTRE5370,ENSG00000115641,FHL2,ortholog_one2many,52.3973,54.8387,False,False
TTRE5371,ENSG00000101335,MYL9,ortholog_one2one,74.8538,74.4186,False,False
TTRE5372,ENSG00000100380,ST13,ortholog_one2one,42.6184,41.4634,False,False
TTRE5373,ENSG00000132718,SYT11,ortholog_many2many,18.3511,16.0093,False,True
TTRE5374,,,,0.0,,True,True
TTRE5375,ENSG00000138303,ASCC1,ortholog_one2one,40.6475,31.6527,False,False
TTRE5376,,,,0.0,,True,True
TTRE5377,ENSG00000100890,PRORP,ortholog_one2one,15.8228,17.1527,False,True
TTRE5378,,,,0.0,,True,True
TTRE5379,ENSG00000135094,SDS,ortholog_many2many,21.6471,28.0488,False,True
TTRE538,ENSG00000235173,HGH1,ortholog_one2one,21.4076,18.7179,False,True
TTRE5380,,,,0.0,,True,True
TTRE5381,ENSG00000148835,TAF5,ortholog_one2many,31.1688,24.0,False,True
TTRE5382,ENSG00000164188,RANBP3L,ortholog_many2many,19.0939,12.6882,False,True
TTRE5383,,,,0.0,,True,True
TTRE5384,,,,0.0,,True,True
TTRE5385,,,,0.0,,True,True
TTRE5386,,,,0.0,,True,True
TTRE5387,,,,0.0,,True,True
TTRE5388,,,,0.0,,True,True
TTRE5389,ENSG00000120705,ETF1,ortholog_one2one,80.4147,79.8627,False,False
TTRE539,ENSG00000144357,UBR3,ortholog_one2many,24.0246,18.5911,False,True
TTRE5390,,,,0.0,,True,True
TTRE5391,,,,0.0,,True,True
TTRE5392,,,,0.0,,True,True
TTRE5393,,,,0.0,,True,True
TTRE5394,ENSG00000223572,CKMT1A,ortholog_many2many,34.1646,32.8537,False,True
TTRE5395,ENSG00000179115,FARSA,ortholog_one2one,58.1532,58.2677,False,False
TTRE5396,ENSG00000174371,EXO1,ortholog_one2one,32.6605,21.0402,False,True
TTRE5397,ENSG00000132341,RAN,ortholog_one2many,81.0427,79.1667,False,False
TTRE5398,ENSG00000113369,ARRDC3,ortholog_many2many,22.49,13.5266,False,True
TTRE5399,ENSG00000185053,SGCZ,ortholog_many2many,33.0065,32.3718,False,True
TTRE54,,,,0.0,,True,True
TTRE540,ENSG00000107954,NEURL1,ortholog_one2many,17.0918,23.3449,False,True
TTRE5400,ENSG00000203668,CHML,ortholog_one2many,27.8125,13.5671,False,True
TTRE5401,,,,0.0,,True,True
TTRE5402,ENSG00000132819,RBM38,ortholog_one2one,35.6913,46.4435,False,True
TTRE5403,ENSG00000164933,SLC25A32,ortholog_one2one,52.0979,47.3016,False,False
TTRE5404,ENSG00000106460,TMEM106B,ortholog_one2one,34.4262,30.6569,False,True
TTRE5405,ENSG00000066044,ELAVL1,ortholog_many2many,13.1661,12.8834,False,True
TTRE5406,ENSG00000183048,SLC25A10,ortholog_one2one,60.0,62.7178,False,False
TTRE5407,ENSG00000167524,RSKR,ortholog_one2one,23.0357,31.4634,False,True
TTRE5408,,,,0.0,,True,True
TTRE5409,ENSG00000107165,TYRP1,ortholog_many2many,16.8514,14.1527,False,True
TTRE541,,,,0.0,,True,True
TTRE5410,ENSG00000042832,TG,ortholog_one2many,16.8155,4.08237,False,True
TTRE5411,ENSG00000131187,F12,ortholog_many2many,23.6593,12.1951,False,True
TTRE5412,ENSG00000170312,CDK1,ortholog_one2many,60.8833,64.9832,False,False
TTRE5413,,,,0.0,,True,True
TTRE5414,ENSG00000028528,SNX1,ortholog_many2many,33.3333,34.2912,False,True
TTRE5415,ENSG00000157216,SSBP3,ortholog_one2many,38.6005,44.0722,False,True
TTRE5416,,,,0.0,,True,True
TTRE5417,ENSG00000103241,FOXF1,ortholog_many2many,25.9701,22.9551,False,True
TTRE5418,,,,0.0,,True,True
TTRE5419,,,,0.0,,True,True
TTRE542,ENSG00000133627,ACTR3B,ortholog_one2many,70.8531,71.5311,False,False
TTRE5420,ENSG00000138050,THUMPD2,ortholog_one2one,23.8845,18.0915,False,True
TTRE5421,ENSG00000196562,SULF2,ortholog_one2many,37.6812,38.8506,False,True
TTRE5422,ENSG00000139180,NDUFA9,ortholog_one2many,28.3721,32.3607,False,True
TTRE5423,ENSG00000257743,MGAM2,ortholog_many2many,34.4315,12.8827,False,True
TTRE5424,ENSG00000002834,LASP1,ortholog_one2one,35.7357,45.5939,False,True
TTRE5425,ENSG00000124380,SNRNP27,ortholog_one2one,45.7143,41.2903,False,False
TTRE5426,ENSG00000205403,CFI,ortholog_many2many,18.6567,12.8645,False,True
TTRE5427,ENSG00000166965,RCCD1,ortholog_many2many,15.7895,15.1596,False,True
TTRE5428,ENSG00000175581,MRPL48,ortholog_one2one,23.5294,20.7547,False,True
TTRE5429,ENSG00000242247,ARFGAP3,ortholog_one2one,36.1059,37.0155,False,True
TTRE543,,,,0.0,,True,True
TTRE5430,ENSG00000149196,HIKESHI,ortholog_one2one,32.7869,40.6091,False,True
TTRE5431,,,,0.0,,True,True
TTRE5432,,,,0.0,,True,True
TTRE5433,ENSG00000116096,SPR,ortholog_one2many,28.6792,29.1188,False,True
TTRE5434,ENSG00000158623,COPG2,ortholog_one2many,53.7844,53.8462,False,False
TTRE5435,,,,0.0,,True,True
TTRE5436,ENSG00000143819,EPHX1,ortholog_one2many,40.0,40.8791,False,False
TTRE5437,ENSG00000071859,FAM50A,ortholog_one2many,53.4954,51.9174,False,False
TTRE5438,ENSG00000163053,SLC16A14,ortholog_many2many,21.6561,26.6667,False,True
TTRE5439,,,,0.0,,True,True
TTRE544,ENSG00000159714,ZDHHC1,ortholog_many2many,26.2537,18.4647,False,True
TTRE5440,ENSG00000115677,HDLBP,ortholog_many2many,38.2615,40.6151,False,True
TTRE5441,,,,0.0,,True,True
TTRE5442,,,,0.0,,True,True
TTRE5443,ENSG00000178951,ZBTB7A,ortholog_many2many,13.7255,14.3836,False,True
TTRE5444,ENSG00000169933,FRMPD4,ortholog_one2many,20.0,6.01589,False,True
TTRE5445,,,,0.0,,True,True
TTRE5446,ENSG00000150401,DCUN1D2,ortholog_many2many,48.659,49.0347,False,False
TTRE5447,ENSG00000100983,GSS,ortholog_one2many,30.2846,31.4346,False,True
TTRE5448,,,,0.0,,True,True
TTRE5449,,,,0.0,,True,True
TTRE545,ENSG00000107669,ATE1,ortholog_one2one,34.1772,31.2741,False,True
TTRE5450,,,,0.0,,True,True
TTRE5451,ENSG00000143595,AQP10,ortholog_one2many,41.6667,39.8671,False,False
TTRE5452,,,,0.0,,True,True
TTRE5453,ENSG00000132507,EIF5A,ortholog_one2many,64.375,66.8831,False,False
TTRE5454,,,,0.0,,True,True
TTRE5455,ENSG00000132912,DCTN4,ortholog_one2one,31.6484,31.3043,False,True
TTRE5456,ENSG00000149269,PAK1,ortholog_one2many,58.8235,56.8807,False,False
TTRE5457,ENSG00000133065,SLC41A1,ortholog_one2many,38.8785,40.5458,False,True
TTRE5458,,,,0.0,,True,True
TTRE5459,,,,0.0,,True,True
TTRE546,ENSG00000141576,RNF157,ortholog_one2many,36.0087,24.4477,False,True
TTRE5460,ENSG00000153066,TXNDC11,ortholog_many2many,20.7776,17.8497,False,True
TTRE5461,,,,0.0,,True,True
TTRE5462,ENSG00000175895,PLEKHF2,ortholog_one2one,57.4913,66.2651,False,False
TTRE5463,ENSG00000136942,RPL35,ortholog_one2one,68.0328,67.4797,False,False
TTRE5464,ENSG00000175970,UNC119B,ortholog_one2many,57.6577,50.996,False,False
TTRE5465,ENSG00000134371,CDC73,ortholog_one2one,39.0977,39.1714,False,True
TTRE5466,ENSG00000173692,PSMD1,ortholog_one2many,32.9876,33.3683,False,True
TTRE5467,ENSG00000109758,HGFAC,ortholog_many2many,27.6527,13.1298,False,True
TTRE5468,ENSG00000117600,PLPPR4,ortholog_many2many,22.5316,12.4476,False,True
TTRE5469,ENSG00000256870,SLC5A8,ortholog_many2many,32.3333,31.8033,False,True
TTRE547,,,,0.0,,True,True
TTRE5470,ENSG00000092295,TGM1,ortholog_one2many,27.7847,27.1726,False,True
TTRE5471,,,,0.0,,True,True
TTRE5472,ENSG00000091136,LAMB1,ortholog_many2many,23.5294,17.2452,False,True
TTRE5473,,,,0.0,,True,True
TTRE5474,ENSG00000104131,EIF3J,ortholog_one2one,27.0642,22.8682,False,True
TTRE5475,ENSG00000119203,CPSF3,ortholog_one2one,56.2232,57.4561,False,False
TTRE5476,ENSG00000108883,EFTUD2,ortholog_one2one,72.551,73.1481,False,False
TTRE5477,ENSG00000130522,JUND,ortholog_one2many,15.8929,25.6484,False,True
TTRE5478,ENSG00000130204,TOMM40,ortholog_one2many,39.4984,34.903,False,True
TTRE5479,,,,0.0,,True,True
TTRE548,ENSG00000067955,CBFB,ortholog_one2one,29.108,33.1551,False,True
TTRE5480,ENSG00000060982,BCAT1,ortholog_one2many,45.7627,48.9637,False,False
TTRE5481,,,,0.0,,True,True
TTRE5482,ENSG00000134153,EMC7,ortholog_one2one,37.2197,34.2975,False,True
TTRE5483,ENSG00000108370,RGS9,ortholog_many2many,33.5968,25.2226,False,True
TTRE5484,,,,0.0,,True,True
TTRE5485,ENSG00000149823,VPS51,ortholog_one2one,34.5013,32.7366,False,True
TTRE5486,ENSG00000145375,SPATA5,ortholog_one2one,34.6253,30.0112,False,True
TTRE5487,,,,0.0,,True,True
TTRE5488,ENSG00000123933,MXD4,ortholog_one2many,17.2932,33.0144,False,True
TTRE5489,,,,0.0,,True,True
TTRE549,ENSG00000116903,EXOC8,ortholog_one2one,30.3597,29.1034,False,True
TTRE5490,ENSG00000090273,NUDC,ortholog_one2many,48.0122,47.432,False,False
TTRE5491,ENSG00000135392,DNAJC14,ortholog_many2many,6.32653,4.41595,False,True
TTRE5492,ENSG00000100353,EIF3D,ortholog_one2many,48.7179,52.0073,False,False
TTRE5493,ENSG00000115541,HSPE1,ortholog_one2one,58.4071,64.7059,False,False
TTRE5494,ENSG00000120094,HOXB1,ortholog_many2many,16.7901,22.5914,False,True
TTRE5495,,,,0.0,,True,True
TTRE5496,,,,0.0,,True,True
TTRE5497,,,,0.0,,True,True
TTRE5498,ENSG00000075785,RAB7A,ortholog_one2one,77.9904,78.744,False,False
TTRE5499,ENSG00000067715,SYT1,ortholog_one2one,51.4286,55.4502,False,False
TTRE55,ENSG00000169490,TM2D2,ortholog_one2one,48.2234,44.3925,False,False
TTRE550,ENSG00000115020,PIKFYVE,ortholog_one2one,32.5037,10.5815,False,True
TTRE5500,ENSG00000121350,PYROXD1,ortholog_one2many,34.9544,23.0,False,True
TTRE5501,,,,0.0,,True,True
TTRE5502,ENSG00000136274,NACAD,ortholog_one2one,45.2489,6.40205,False,False
TTRE5503,ENSG00000164828,SUN1,ortholog_one2one,23.1304,16.9427,False,True
TTRE5504,ENSG00000138468,SENP7,ortholog_one2many,22.3433,7.80952,False,True
TTRE5505,,,,0.0,,True,True
TTRE5506,ENSG00000164402,SEPTIN8,ortholog_many2many,46.6825,40.7868,False,False
TTRE5507,,,,0.0,,True,True
TTRE5508,,,,0.0,,True,True
TTRE5509,,,,0.0,,True,True
TTRE551,ENSG00000147669,POLR2K,ortholog_one2one,47.2222,58.6207,False,False
TTRE5510,ENSG00000029364,SLC39A9,ortholog_one2one,35.2239,38.4365,False,True
TTRE5511,,,,0.0,,True,True
TTRE5512,,,,0.0,,True,True
TTRE5513,ENSG00000110057,UNC93B1,ortholog_one2one,16.0677,12.7303,False,True
TTRE5514,,,,0.0,,True,True
TTRE5515,ENSG00000101665,SMAD7,ortholog_many2many,15.2429,21.3615,False,True
TTRE5516,ENSG00000072958,AP1M1,ortholog_one2one,80.5687,80.3783,False,False
TTRE5517,ENSG00000151475,SLC25A31,ortholog_one2one,60.8696,62.2222,False,False
TTRE5518,,,,0.0,,True,True
TTRE5519,ENSG00000198833,UBE2J1,ortholog_one2one,46.875,42.4528,False,False
TTRE552,,,,0.0,,True,True
TTRE5520,,,,0.0,,True,True
TTRE5521,,,,0.0,,True,True
TTRE5522,,,,0.0,,True,True
TTRE5523,ENSG00000033011,ALG1,ortholog_one2many,40.0442,39.0086,False,False
TTRE5524,,,,0.0,,True,True
TTRE5525,ENSG00000213782,DDX47,ortholog_one2one,69.0236,45.0549,False,False
TTRE5526,,,,0.0,,True,True
TTRE5527,,,,0.0,,True,True
TTRE5528,ENSG00000107862,GBF1,ortholog_many2many,38.2883,36.5591,False,True
TTRE5529,ENSG00000101384,JAG1,ortholog_many2many,15.566,5.41872,False,True
TTRE553,,,,0.0,,True,True
TTRE5530,,,,0.0,,True,True
TTRE5531,ENSG00000163636,PSMD6,ortholog_one2many,19.5714,35.2185,False,True
TTRE5532,ENSG00000243678,NME2,ortholog_many2many,54.1667,59.8684,False,False
TTRE5533,,,,0.0,,True,True
TTRE5534,ENSG00000135521,LTV1,ortholog_one2one,33.6343,31.3684,False,True
TTRE5535,,,,0.0,,True,True
TTRE5536,ENSG00000134324,LPIN1,ortholog_many2many,30.9776,28.4017,False,True
TTRE5537,ENSG00000099899,TRMT2A,ortholog_many2many,30.3704,26.24,False,True
TTRE5538,ENSG00000183098,GPC6,ortholog_one2many,25.7618,33.5135,False,True
TTRE5539,ENSG00000067596,DHX8,ortholog_one2one,65.7604,63.4426,False,False
TTRE554,ENSG00000151967,SCHIP1,ortholog_one2one,17.9039,33.6066,False,True
TTRE5540,ENSG00000137876,RSL24D1,ortholog_one2one,52.0958,53.3742,False,False
TTRE5541,ENSG00000071553,ATP6AP1,ortholog_one2one,14.532,12.5532,False,True
TTRE5542,ENSG00000162396,PARS2,ortholog_one2one,39.8618,36.4211,False,True
TTRE5543,ENSG00000137040,RANBP6,ortholog_many2many,16.6853,13.4842,False,True
TTRE5544,,,,0.0,,True,True
TTRE5545,,,,0.0,,True,True
TTRE5546,,,,0.0,,True,True
TTRE5547,ENSG00000106263,EIF3B,ortholog_one2one,45.8689,39.5577,False,False
TTRE5548,ENSG00000171723,GPHN,ortholog_one2many,23.6253,15.0845,False,True
TTRE5549,,,,0.0,,True,True
TTRE555,,,,0.0,,True,True
TTRE5550,,,,0.0,,True,True
TTRE5551,ENSG00000146701,MDH2,ortholog_one2one,55.6213,55.6213,False,False
TTRE5552,,,,0.0,,True,True
TTRE5553,,,,0.0,,True,True
TTRE5554,,,,0.0,,True,True
TTRE5555,,,,0.0,,True,True
TTRE5556,,,,0.0,,True,True
TTRE5557,,,,0.0,,True,True
TTRE5558,,,,0.0,,True,True
TTRE5559,ENSG00000109182,CWH43,ortholog_one2one,21.0181,18.3119,False,True
TTRE556,ENSG00000102383,ZDHHC15,ortholog_one2one,42.2961,41.543,False,False
TTRE5560,ENSG00000145191,EIF2B5,ortholog_one2one,30.2983,26.7684,False,True
TTRE5561,,,,0.0,,True,True
TTRE5562,,,,0.0,,True,True
TTRE5563,ENSG00000135845,PIGC,ortholog_one2one,32.0755,34.3434,False,True
TTRE5564,ENSG00000175634,RPS6KB2,ortholog_many2many,55.2916,53.112,False,False
TTRE5565,,,,0.0,,True,True
TTRE5566,ENSG00000156222,SLC28A1,ortholog_many2many,35.9867,33.4361,False,True
TTRE5567,,,,0.0,,True,True
TTRE5568,ENSG00000107021,TBC1D13,ortholog_many2many,17.3214,24.25,False,True
TTRE5569,ENSG00000166025,AMOTL1,ortholog_one2many,17.3318,15.8996,False,True
TTRE557,ENSG00000125454,SLC25A19,ortholog_one2one,39.1437,40.0,False,True
TTRE5570,,,,0.0,,True,True
TTRE5571,,,,0.0,,True,True
TTRE5572,ENSG00000198951,NAGA,ortholog_one2many,33.82,33.82,False,True
TTRE5573,,,,0.0,,True,True
TTRE5574,ENSG00000119723,COQ6,ortholog_one2one,35.0,35.8974,False,True
TTRE5575,,,,0.0,,True,True
TTRE5576,ENSG00000143164,DCAF6,ortholog_one2one,25.4206,14.3007,False,True
TTRE5577,ENSG00000213380,COG8,ortholog_one2one,28.6,23.366,False,True
TTRE5578,,,,0.0,,True,True
TTRE5579,ENSG00000068878,PSME4,ortholog_one2one,27.1382,26.8584,False,True
TTRE558,ENSG00000163029,SMC6,ortholog_one2one,22.6891,22.2731,False,True
TTRE5580,,,,0.0,,True,True
TTRE5581,ENSG00000080189,SLC35C2,ortholog_one2one,37.931,36.1644,False,True
TTRE5582,ENSG00000117419,ERI3,ortholog_one2one,40.7895,27.5964,False,False
TTRE5583,,,,0.0,,True,True
TTRE5584,ENSG00000123737,EXOSC9,ortholog_one2one,29.8795,28.246,False,True
TTRE5585,,,,0.0,,True,True
TTRE5586,,,,0.0,,True,True
TTRE5587,,,,0.0,,True,True
TTRE5588,ENSG00000177303,CASKIN2,ortholog_one2many,20.4753,9.3178,False,True
TTRE5589,,,,0.0,,True,True
TTRE559,ENSG00000171311,EXOSC1,ortholog_one2one,26.1468,29.2308,False,True
TTRE5590,,,,0.0,,True,True
TTRE5591,ENSG00000119669,IRF2BPL,ortholog_many2many,38.2294,23.8693,False,True
TTRE5592,ENSG00000121964,GTDC1,ortholog_one2one,47.139,37.7729,False,False
TTRE5593,,,,0.0,,True,True
TTRE5594,,,,0.0,,True,True
TTRE5595,,,,0.0,,True,True
TTRE5596,ENSG00000007933,FMO3,ortholog_many2many,38.1919,38.9098,False,True
TTRE5597,,,,0.0,,True,True
TTRE5598,,,,0.0,,True,True
TTRE5599,,,,0.0,,True,True
TTRE56,ENSG00000264343,NOTCH2NLA,ortholog_many2many,4.0783,10.5932,False,True
TTRE560,,,,0.0,,True,True
TTRE5600,ENSG00000001626,CFTR,ortholog_many2many,22.1929,22.7027,False,True
TTRE5601,ENSG00000175575,PAAF1,ortholog_one2one,29.6196,27.8061,False,True
TTRE5602,ENSG00000182827,ACBD3,ortholog_one2many,44.8363,33.7121,False,False
TTRE5604,ENSG00000110104,CCDC86,ortholog_one2one,37.8788,13.8889,False,True
TTRE5605,ENSG00000092201,SUPT16H,ortholog_one2one,46.3754,44.6036,False,False
TTRE5606,ENSG00000130347,RTN4IP1,ortholog_one2one,36.193,34.0909,False,True
TTRE5607,ENSG00000106617,PRKAG2,ortholog_one2many,33.12,36.3796,False,True
TTRE5608,,,,0.0,,True,True
TTRE5609,,,,0.0,,True,True
TTRE561,ENSG00000168067,MAP4K2,ortholog_many2many,42.2062,42.9268,False,False
TTRE5610,,,,0.0,,True,True
TTRE5611,ENSG00000000419,DPM1,ortholog_one2one,59.0164,55.3846,False,False
TTRE5612,ENSG00000101384,JAG1,ortholog_many2many,10.3405,6.73235,False,True
TTRE5613,ENSG00000105248,YJU2,ortholog_one2one,44.5513,43.0341,False,False
TTRE5614,ENSG00000103479,RBL2,ortholog_one2many,22.7912,19.9298,False,True
