Gene stable ID,Transcript biotype,Gene description,Human gene stable ID,Human gene name,Homology type,% identity,Human % identity,lacks_WBP_human_orthologue,best_WBP_human_orthologue_lt_40pct_identity,is_enzyme,is_enzyme_ipID_desc
Wban_00974,protein_coding,Ephrin RBD domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EQQ2],ENSG00000125266,EFNB2,ortholog_many2many,12.5392,12.012,False,True,False,
Wban_00975,protein_coding,,,,,0.0,,True,True,False,
Wban_00976,protein_coding,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase  [Source:UniProtKB/TrEMBL;Acc:J9BMT9],,,,0.0,,True,True,False,
Wban_00977,protein_coding,calcium/calmodulin-dependent protein kinase  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EQL6],,,,0.0,,True,True,True,"IPR000719_Protein kinase domain, IPR008271_Serine/threonine-protein kinase, active site, IPR013543_Calcium/calmodulin-dependent protein kinase II, association-domain"
Wban_00978,protein_coding,,,,,0.0,,True,True,False,
Wban_00979,protein_coding,Zinc finger protein  [Source:UniProtKB/TrEMBL;Acc:J9BL77],ENSG00000122877,EGR2,ortholog_one2many,20.3448,24.7899,False,True,False,
Wban_00980,protein_coding,,,,,0.0,,True,True,False,
Wban_00981,protein_coding,Saposin B-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZ13],ENSG00000178597,PSAPL1,ortholog_one2many,14.8571,9.98081,False,True,False,
Wban_00982,protein_coding,,,,,0.0,,True,True,False,
Wban_00983,protein_coding,CK1/CK1/CK1-D protein kinase  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EYR5],ENSG00000213923,CSNK1E,ortholog_one2one,67.6712,59.375,False,False,True,"IPR000719_Protein kinase domain, IPR008271_Serine/threonine-protein kinase, active site"
Wban_00984,protein_coding,UDENN domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9F7E3],ENSG00000119522,DENND1A,ortholog_one2many,29.0657,15.7009,False,True,False,
Wban_00985,protein_coding,RhoGAP domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9F8A7],ENSG00000006740,ARHGAP44,ortholog_one2many,21.875,19.6822,False,True,False,
Wban_00986,protein_coding,PH domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8F054],,,,0.0,,True,True,False,
Wban_00987,protein_coding,DUF727 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XWG6],ENSG00000100744,GSKIP,ortholog_one2many,11.1475,24.4604,False,True,False,
Wban_00988,protein_coding,Oxidoreductase  [Source:UniProtKB/TrEMBL;Acc:A0A3P7GDQ0],,,,0.0,,True,True,False,
Wban_00989,protein_coding,BTB_2 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XI58],,,,0.0,,True,True,False,
Wban_00990,protein_coding,Major facilitator superfamily (MFS) profile domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7ECP0],ENSG00000118596,SLC16A7,ortholog_many2many,13.6471,24.2678,False,True,False,
Wban_00991,protein_coding,CBM21 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DTX0],ENSG00000173281,PPP1R3B,ortholog_many2many,19.8939,26.3158,False,True,False,
Wban_00992,protein_coding,,,,,0.0,,True,True,False,
Wban_00993,protein_coding,RIIa domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DMM1],ENSG00000064199,SPA17,ortholog_one2many,15.8371,23.1788,False,True,False,
Wban_00994,protein_coding,,ENSG00000183853,KIRREL1,ortholog_many2many,9.60208,14.6631,False,True,False,
Wban_00995,protein_coding,CAMK/CAMKL/BRSK protein kinase  [Source:UniProtKB/TrEMBL;Acc:J9FHP8],ENSG00000142149,HUNK,ortholog_many2many,13.9659,18.3473,False,True,True,"IPR000719_Protein kinase domain, IPR008271_Serine/threonine-protein kinase, active site"
Wban_00996,protein_coding,,ENSG00000143845,ETNK2,ortholog_one2many,32.5714,29.5337,False,True,False,
Wban_00997,protein_coding,LITAF domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EQ71],,,,0.0,,True,True,False,
Wban_00998,protein_coding,,,,,0.0,,True,True,False,
Wban_00999,protein_coding,,,,,0.0,,True,True,False,
Wban_01000,protein_coding,ZP domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EG16],,,,0.0,,True,True,False,
Wban_01001,protein_coding,,,,,0.0,,True,True,False,
Wban_01002,protein_coding,,ENSG00000157540,DYRK1A,ortholog_many2many,36.7322,39.6552,False,True,True,"IPR000719_Protein kinase domain, IPR008271_Serine/threonine-protein kinase, active site, IPR044131_Dual specificity tyrosine-phosphorylation-regulated kinase 1A/1B, catalytic domain"
Wban_01003,protein_coding,Glutaredoxin domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EH28],,,,0.0,,True,True,False,
Wban_01004,protein_coding,,,,,0.0,,True,True,False,
Wban_01005,protein_coding,,ENSG00000169660,HEXD,ortholog_one2many,27.0796,31.4815,False,True,True,IPR038901_Hexosaminidase D-like
Wban_01006,protein_coding,,ENSG00000007216,SLC13A2,ortholog_one2many,37.6712,37.1622,False,True,False,
Wban_01007,protein_coding,,,,,0.0,,True,True,False,
Wban_01008,protein_coding,,,,,0.0,,True,True,False,
Wban_01009,protein_coding,,ENSG00000146926,ASB10,ortholog_one2many,21.6393,14.1328,False,True,False,
Wban_01010,protein_coding,EF-hand domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7ED98],ENSG00000157782,CABP1,ortholog_many2many,32.0988,14.0541,False,True,False,
Wban_01011,protein_coding,,,,,0.0,,True,True,False,
Wban_01012,protein_coding,,,,,0.0,,True,True,True,"IPR017046_Prenylcysteine oxidase, IPR010795_Prenylcysteine lyase"
Wban_01013,protein_coding,TPR Domain containing protein  [Source:UniProtKB/TrEMBL;Acc:J9FEY9],ENSG00000154174,TOMM70,ortholog_one2one,19.4158,18.5855,False,True,False,
Wban_01014,protein_coding,Acetyltransf_18 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XWK1],,,,0.0,,True,True,False,
Wban_01015,protein_coding,Vezatin  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FL95],,,,0.0,,True,True,False,
Wban_01016,protein_coding,PRA1 family protein  [Source:UniProtKB/TrEMBL;Acc:J9F296],ENSG00000243279,PRAF2,ortholog_one2many,29.4737,31.4607,False,True,False,
Wban_01017,protein_coding,,ENSG00000157020,SEC13,ortholog_one2one,52.9605,50.0,False,False,False,
Wban_01018,protein_coding,PUA domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9FFC0],ENSG00000101898,MCTS2,ortholog_one2many,56.2842,56.9061,False,False,False,
Wban_01019,protein_coding,Autophagy protein Apg6 containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EH11],ENSG00000126581,BECN1,ortholog_one2many,34.2037,29.1111,False,True,False,
Wban_01020,protein_coding,,ENSG00000152700,SAR1B,ortholog_many2many,68.0412,66.6667,False,False,True,"IPR006689_Small GTPase superfamily, ARF/SAR type"
Wban_01021,protein_coding,,,,,0.0,,True,True,False,
Wban_01022,protein_coding,Sorting nexin  [Source:UniProtKB/TrEMBL;Acc:J9FFB5],ENSG00000178996,SNX18,ortholog_many2many,31.9716,28.8462,False,True,False,
Wban_01023,protein_coding,,,,,0.0,,True,True,False,
Wban_01024,protein_coding,,ENSG00000170324,FRMPD2,ortholog_many2many,14.9254,16.0428,False,True,False,
Wban_01025,protein_coding,TK/ACK protein kinase  [Source:UniProtKB/TrEMBL;Acc:J9BMF3],,,,0.0,,True,True,True,"IPR000719_Protein kinase domain, IPR001245_Serine-threonine/tyrosine-protein kinase, catalytic domain, IPR008266_Tyrosine-protein kinase, active site, IPR020635_Tyrosine-protein kinase, catalytic domain"
Wban_01026,protein_coding,Tafazzin family protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7E7Q7],ENSG00000102125,TAFAZZIN,ortholog_one2one,43.7008,38.0137,False,False,True,"IPR002123_Phospholipid/glycerol acyltransferase, IPR000872_Tafazzin"
Wban_01027,protein_coding,,,,,0.0,,True,True,False,
Wban_01028,protein_coding,RING-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EFZ3],,,,0.0,,True,True,False,
Wban_01029,protein_coding,Splicing factor 45  [Source:UniProtKB/TrEMBL;Acc:J9F1F7],ENSG00000134453,RBM17,ortholog_one2one,26.8097,24.9377,False,True,False,
Wban_01030,protein_coding,,ENSG00000198515,CNGA1,ortholog_many2many,33.3333,25.5102,False,True,False,
Wban_01031,protein_coding,,,,,0.0,,True,True,False,
Wban_01032,protein_coding,,,,,0.0,,True,True,False,
Wban_01033,protein_coding,Prefoldin subunit 4  [Source:UniProtKB/TrEMBL;Acc:J9FB31],ENSG00000101132,PFDN4,ortholog_one2one,39.3939,38.806,False,True,False,
Wban_01034,protein_coding,Glucose-6-phosphate 1-dehydrogenase  [Source:UniProtKB/TrEMBL;Acc:J9EX67],ENSG00000160211,G6PD,ortholog_one2one,57.1165,60.0,False,False,True,"IPR001282_Glucose-6-phosphate dehydrogenase, IPR019796_Glucose-6-phosphate dehydrogenase, active site, IPR022674_Glucose-6-phosphate dehydrogenase, NAD-binding, IPR022675_Glucose-6-phosphate dehydrogenase, C-terminal"
Wban_01035,protein_coding,,,,,0.0,,True,True,False,
Wban_01036,protein_coding,Thioredoxin domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EAM7],ENSG00000113621,TXNDC15,ortholog_one2one,21.9424,16.9444,False,True,False,
Wban_01037,protein_coding,,ENSG00000125046,SSUH2,ortholog_one2one,20.4878,22.4,False,True,False,
Wban_01038,protein_coding,,,,,0.0,,True,True,False,
Wban_01039,protein_coding,,ENSG00000102218,RP2,ortholog_one2one,27.566,26.8571,False,True,False,
Wban_01040,protein_coding,,ENSG00000240891,PLCXD2,ortholog_many2many,27.4143,25.8065,False,True,True,"IPR017946_PLC-like phosphodiesterase, TIM beta/alpha-barrel domain superfamily"
Wban_01041,protein_coding,tRNA pseudouridine synthase D  [Source:UniProtKB/TrEMBL;Acc:J9EZW1],ENSG00000129317,PUS7L,ortholog_one2one,24.0437,18.8302,False,True,True,"IPR020103_Pseudouridine synthase, catalytic domain superfamily, IPR011760_Pseudouridine synthase, TruD, insertion domain, IPR001656_Pseudouridine synthase, TruD, IPR020119_Pseudouridine synthase TruD, conserved site"
Wban_01042,protein_coding,,,,,0.0,,True,True,False,
Wban_01043,protein_coding,L-ornithine N(5)-monooxygenase  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FV58],ENSG00000164823,OSGIN2,ortholog_one2many,29.0828,23.6794,False,True,False,
Wban_01044,protein_coding,,,,,0.0,,True,True,False,
Wban_01045,protein_coding,,,,,0.0,,True,True,False,
Wban_01046,protein_coding,Helitron helicase-like domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DHJ9],,,,0.0,,True,True,False,
Wban_01047,protein_coding,G-patch domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EG70],ENSG00000068394,GPKOW,ortholog_one2one,25.3394,23.5294,False,True,False,
Wban_01048,protein_coding,Eukaryotic translation initiation factor 4C  [Source:UniProtKB/TrEMBL;Acc:J9ELM7],ENSG00000198692,EIF1AY,ortholog_one2many,51.7073,73.6111,False,False,False,
Wban_01049,protein_coding,,,,,0.0,,True,True,False,
Wban_01050,protein_coding,,,,,0.0,,True,True,False,
Wban_01051,protein_coding,Histone H4  [Source:UniProtKB/TrEMBL;Acc:A0A3P7GGL7],,,,0.0,,True,True,False,
Wban_01052,protein_coding,,ENSG00000109436,TBC1D9,ortholog_many2many,11.2426,4.50237,False,True,False,
Wban_01053,protein_coding,E3 ubiquitin-protein ligase  [Source:UniProtKB/TrEMBL;Acc:J9EQB0],ENSG00000196470,SIAH1,ortholog_one2one,59.7523,68.4397,False,False,False,
Wban_01054,protein_coding,Fumarylacetoacetate hydrolase domain-containing protein 1  [Source:UniProtKB/TrEMBL;Acc:J9FAJ9],ENSG00000180185,FAHD1,ortholog_one2one,46.0465,44.7964,False,False,True,"IPR036663_Fumarylacetoacetase-like, C-terminal domain superfamily, IPR011234_Fumarylacetoacetase-like, C-terminal"
Wban_01055,protein_coding,,,,,0.0,,True,True,False,
Wban_01056,protein_coding,Oxidoreductase  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EH87],,,,0.0,,True,True,False,
Wban_01057,protein_coding,Methyltranfer_dom domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EG75],ENSG00000185432,METTL7A,ortholog_many2many,13.6872,20.082,False,True,False,
Wban_01058,protein_coding,C2 tensin-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EZQ4],ENSG00000171862,PTEN,ortholog_one2many,17.1896,31.2655,False,True,True,"IPR000242_Tyrosine-specific protein phosphatase, PTPase domain, IPR045101_PTEN, phosphatase domain"
Wban_01059,protein_coding,,ENSG00000113391,FAM172A,ortholog_one2one,16.8932,20.9135,False,True,False,
Wban_01060,protein_coding,,ENSG00000095637,SORBS1,ortholog_many2many,24.4656,7.97214,False,True,False,
Wban_01061,protein_coding,,,,,0.0,,True,True,False,
Wban_01062,protein_coding,,,,,0.0,,True,True,False,
Wban_01063,protein_coding,Translocating chain-associated membrane protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EG17],ENSG00000067167,TRAM1,ortholog_one2many,39.4102,39.3048,False,True,False,
Wban_01064,protein_coding,,ENSG00000103642,LACTB,ortholog_one2one,34.6983,29.4333,False,True,False,
Wban_01065,protein_coding,Iron-sulfur cluster assembly enzyme ISCU  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EX24],ENSG00000136003,ISCU,ortholog_one2one,69.0789,62.8743,False,False,False,
Wban_01066,protein_coding,EF-hand domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EYG8],,,,0.0,,True,True,False,
Wban_01067,protein_coding,,,,,0.0,,True,True,False,
Wban_01068,protein_coding,Hexosyltransferase  [Source:UniProtKB/TrEMBL;Acc:J9EVT9],ENSG00000162630,B3GALT2,ortholog_many2many,24.4,14.455,False,True,True,"IPR002659_Glycosyl transferase, family 31"
Wban_01069,protein_coding,,ENSG00000170275,CRTAP,ortholog_one2many,19.3548,23.9401,False,True,False,
Wban_01070,protein_coding,Adrenodoxin  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EXX3],ENSG00000267673,FDX2,ortholog_one2one,39.3204,44.2623,False,True,False,
Wban_01071,protein_coding,,ENSG00000071553,ATP6AP1,ortholog_one2one,12.6794,11.2766,False,True,False,
Wban_01072,protein_coding,Peptidase M12B domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EX29],ENSG00000136378,ADAMTS7,ortholog_many2many,16.6055,21.4709,False,True,True,"IPR024079_Metallopeptidase, catalytic domain superfamily, IPR001590_Peptidase M12B, ADAM/reprolysin, IPR012314_Peptidase M12B, GON-ADAMTSs"
Wban_01073,protein_coding,MH2 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EVL2],ENSG00000101665,SMAD7,ortholog_many2many,15.311,15.0235,False,True,False,
Wban_01074,protein_coding,,,,,0.0,,True,True,False,
Wban_01075,protein_coding,Col_cuticle_N domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EF90],,,,0.0,,True,True,False,
Wban_01076,protein_coding,,,,,0.0,,True,True,False,
Wban_01077,protein_coding,TRAF3-interacting protein 1 N-terminal domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DZX6],ENSG00000204104,TRAF3IP1,ortholog_one2one,25.9574,17.6556,False,True,False,
Wban_01078,protein_coding,PPM-type phosphatase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EF14],,,,0.0,,True,True,False,
Wban_01079,protein_coding,LBP/BPI/CETP family domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EG57],ENSG00000131050,BPIFA2,ortholog_one2many,8.88099,20.0803,False,True,False,
Wban_01080,protein_coding,SAM domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EFB5],ENSG00000115677,HDLBP,ortholog_many2many,15.0203,8.75394,False,True,False,
Wban_01081,protein_coding,,,,,0.0,,True,True,False,
Wban_01082,protein_coding,,,,,0.0,,True,True,False,
Wban_01083,protein_coding,,,,,0.0,,True,True,False,
Wban_01084,protein_coding,,ENSG00000184752,NDUFA12,ortholog_one2one,35.1724,35.1724,False,True,False,
Wban_01085,protein_coding,,ENSG00000088833,NSFL1C,ortholog_one2many,35.5828,31.3514,False,True,False,
Wban_01086,protein_coding,,,,,0.0,,True,True,False,
Wban_01087,protein_coding,,,,,0.0,,True,True,False,
Wban_01088,protein_coding,,ENSG00000111199,TRPV4,ortholog_many2many,16.8675,17.6808,False,True,False,
Wban_01089,protein_coding,,ENSG00000168411,RFWD3,ortholog_one2one,20.3571,14.7287,False,True,True,IPR037381_E3 ubiquitin-protein ligase RFWD3
Wban_01090,protein_coding,,,,,0.0,,True,True,False,
Wban_01091,protein_coding,MARVEL domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EZH3],,,,0.0,,True,True,False,
Wban_01092,protein_coding,Tetraspanin family protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EG46],,,,0.0,,True,True,False,
Wban_01093,protein_coding,Signal transducer and activator of transcription  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EFA4],ENSG00000115415,STAT1,ortholog_one2many,21.2554,19.8667,False,True,False,
Wban_01094,protein_coding,Small ribosomal subunit protein RACK1  [Source:UniProtKB/TrEMBL;Acc:J9ASX1],ENSG00000204628,RACK1,ortholog_one2one,75.0769,76.9716,False,False,False,
Wban_01095,protein_coding,,,,,0.0,,True,True,False,
Wban_01096,protein_coding,RasGEF domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EF01],ENSG00000109756,RAPGEF2,ortholog_many2many,35.137,30.1205,False,True,False,
Wban_01097,protein_coding,Sulfhydryl oxidase  [Source:UniProtKB/TrEMBL;Acc:A0A183XU01],ENSG00000116260,QSOX1,ortholog_many2many,21.6124,16.8675,False,True,True,"IPR017905_ERV/ALR sulfhydryl oxidase domain, IPR039798_Sulfhydryl oxidase, IPR036774_ERV/ALR sulfhydryl oxidase domain superfamily"
Wban_01098,protein_coding,SNF2 family domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EF52],ENSG00000095564,BTAF1,ortholog_one2one,25.1327,23.0395,False,True,True,IPR044972_TATA-binding protein-associated factor Mot1
Wban_01099,protein_coding,,,,,0.0,,True,True,False,
Wban_01100,protein_coding,,,,,0.0,,True,True,False,
Wban_01101,protein_coding,ULP_PROTEASE domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EEZ5],ENSG00000042088,TDP1,ortholog_one2one,22.9851,25.3289,False,True,True,"IPR003653_Ulp1 protease family, C-terminal catalytic domain, IPR010347_Tyrosyl-DNA phosphodiesterase I"
Wban_01102,protein_coding,Thioredoxin reductase 1  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EF04],ENSG00000197763,TXNRD3,ortholog_many2many,42.2753,46.8118,False,False,True,"IPR023753_FAD/NAD(P)-binding domain, IPR012999_Pyridine nucleotide-disulphide oxidoreductase, class I, active site, IPR006338_Thioredoxin/glutathione reductase selenoprotein"
Wban_01103,protein_coding,Copine domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EA73],ENSG00000196353,CPNE4,ortholog_many2many,18.7005,21.1849,False,True,False,
Wban_01104,protein_coding,,ENSG00000138670,RASGEF1B,ortholog_one2one,33.79,31.2896,False,True,False,
Wban_01105,protein_coding,,,,,0.0,,True,True,False,
Wban_01106,protein_coding,,ENSG00000159259,CHAF1B,ortholog_one2one,26.3862,24.6869,False,True,False,
Wban_01107,protein_coding,Tyrosine--tRNA ligase  [Source:UniProtKB/TrEMBL;Acc:J9BLF0],ENSG00000139131,YARS2,ortholog_one2one,32.3974,31.4465,False,True,True,"IPR001412_Aminoacyl-tRNA synthetase, class I, conserved site, IPR002305_Aminoacyl-tRNA synthetase, class Ic, IPR002307_Tyrosine-tRNA ligase, IPR024088_Tyrosine-tRNA ligase, bacterial-type"
Wban_01108,protein_coding,,ENSG00000156795,NTAQ1,ortholog_one2one,38.835,39.0244,False,True,True,"IPR039733_Protein N-terminal glutamine amidohydrolase, IPR037132_Protein N-terminal glutamine amidohydrolase, alpha beta roll superfamily"
Wban_01109,protein_coding,5'-tyrosyl-DNA phosphodiesterase  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EAH1],ENSG00000111802,TDP2,ortholog_one2one,29.0323,27.3481,False,True,True,IPR005135_Endonuclease/exonuclease/phosphatase
Wban_01110,protein_coding,Leucine Rich Repeat family protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DL97],ENSG00000133067,LGR6,ortholog_many2many,22.0137,13.3402,False,True,False,
Wban_01111,protein_coding,VWFA domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EA40],ENSG00000178773,CPNE7,ortholog_many2many,27.9528,25.448,False,True,False,
Wban_01112,protein_coding,Methyltransferase type 11 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FIZ0],,,,0.0,,True,True,True,IPR013216_Methyltransferase type 11
Wban_01113,protein_coding,18S rRNA aminocarboxypropyltransferase  [Source:UniProtKB/TrEMBL;Acc:J9B2N8],ENSG00000007520,TSR3,ortholog_one2one,37.8151,28.8462,False,True,True,IPR022968_16S/18S rRNA aminocarboxypropyltransferase Tsr3
Wban_01114,protein_coding,,ENSG00000162843,WDR64,ortholog_many2many,14.2023,6.69111,False,True,False,
Wban_01115,protein_coding,,,,,0.0,,True,True,False,
Wban_01116,protein_coding,,ENSG00000205060,SLC35B4,ortholog_one2many,36.6337,22.3565,False,True,False,
Wban_01117,protein_coding,"GDP-mannose 4,6-dehydratase  [Source:UniProtKB/TrEMBL;Acc:J9EKW5]",ENSG00000112699,GMDS,ortholog_one2one,64.9077,66.129,False,False,True,"IPR006368_GDP-mannose 4,6-dehydratase"
Wban_01118,protein_coding,Translation machinery-associated protein 7 homolog  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EA17],,,,0.0,,True,True,False,
Wban_01119,protein_coding,,,,,0.0,,True,True,False,
Wban_01120,protein_coding,PET domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9BJU7],ENSG00000139174,PRICKLE1,ortholog_many2many,26.3274,14.3201,False,True,False,
Wban_01121,protein_coding,,,,,0.0,,True,True,False,
Wban_01122,protein_coding,RBR-type E3 ubiquitin transferase  [Source:UniProtKB/TrEMBL;Acc:J9FDN0],ENSG00000177479,ARIH2,ortholog_one2one,52.6205,50.9128,False,False,False,
