Gene stable ID,is_gpcr_evidence,is_gpcr
TTRE4663,Encodes protein that lacks InterPro GPCR domains,False
TTRE4664,Encodes protein that lacks InterPro GPCR domains,False
TTRE4665,Encodes protein that lacks InterPro GPCR domains,False
TTRE4666,Encodes protein that lacks InterPro GPCR domains,False
TTRE4667,Encodes protein that lacks InterPro GPCR domains,False
TTRE4668,Encodes protein that lacks InterPro GPCR domains,False
TTRE4669,Encodes protein that lacks InterPro GPCR domains,False
TTRE467,Encodes protein that lacks InterPro GPCR domains,False
TTRE4670,Encodes protein that lacks InterPro GPCR domains,False
TTRE4671,Encodes protein that lacks InterPro GPCR domains,False
TTRE4672,Encodes protein that lacks InterPro GPCR domains,False
TTRE4673,Encodes protein that lacks InterPro GPCR domains,False
TTRE4674,Encodes protein that lacks InterPro GPCR domains,False
TTRE4675,Encodes protein that lacks InterPro GPCR domains,False
TTRE4676,Encodes protein that lacks InterPro GPCR domains,False
TTRE4677,Encodes protein that lacks InterPro GPCR domains,False
TTRE4678,Encodes protein that lacks InterPro GPCR domains,False
TTRE4679,Encodes protein that lacks InterPro GPCR domains,False
TTRE468,Encodes protein that lacks InterPro GPCR domains,False
TTRE4680,Encodes protein that lacks InterPro GPCR domains,False
TTRE4681,Encodes protein that lacks InterPro GPCR domains,False
TTRE4682,Encodes protein that lacks InterPro GPCR domains,False
TTRE4683,Encodes protein that lacks InterPro GPCR domains,False
TTRE4684,Encodes protein that lacks InterPro GPCR domains,False
TTRE4685,Encodes protein that lacks InterPro GPCR domains,False
TTRE4686,Encodes protein that lacks InterPro GPCR domains,False
TTRE4687,Encodes protein that lacks InterPro GPCR domains,False
TTRE4688,Encodes protein that lacks InterPro GPCR domains,False
TTRE4689,Encodes protein that lacks InterPro GPCR domains,False
TTRE469,Encodes protein that lacks InterPro GPCR domains,False
TTRE4690,Encodes protein that lacks InterPro GPCR domains,False
TTRE4691,Encodes protein that lacks InterPro GPCR domains,False
TTRE4692,Encodes protein that lacks InterPro GPCR domains,False
TTRE4693,Encodes protein that lacks InterPro GPCR domains,False
TTRE4694,Encodes protein that lacks InterPro GPCR domains,False
TTRE4695,Encodes protein that lacks InterPro GPCR domains,False
TTRE4696,Encodes protein that lacks InterPro GPCR domains,False
TTRE4697,Encodes protein that lacks InterPro GPCR domains,False
TTRE4698,Encodes protein that lacks InterPro GPCR domains,False
TTRE4699,Encodes protein that lacks InterPro GPCR domains,False
TTRE47,Encodes protein that lacks InterPro GPCR domains,False
TTRE470,Encodes protein that lacks InterPro GPCR domains,False
TTRE4700,Encodes protein that lacks InterPro GPCR domains,False
TTRE4701,Encodes protein that lacks InterPro GPCR domains,False
TTRE4702,"Encodes protein with InterPro domain(s): IPR002455 - GPCR family 3, GABA-B receptor, IPR017978 - GPCR family 3, C-terminal, IPR017978 - GPCR family 3, C-terminal, IPR017979 - GPCR, family 3, conserved site",True
TTRE4703,Encodes protein that lacks InterPro GPCR domains,False
TTRE4704,Encodes protein that lacks InterPro GPCR domains,False
TTRE4705,Encodes protein that lacks InterPro GPCR domains,False
TTRE4706,Encodes protein that lacks InterPro GPCR domains,False
TTRE4707,Encodes protein that lacks InterPro GPCR domains,False
TTRE4708,Encodes protein that lacks InterPro GPCR domains,False
TTRE4709,Encodes protein that lacks InterPro GPCR domains,False
TTRE471,Encodes protein that lacks InterPro GPCR domains,False
TTRE4710,Encodes protein that lacks InterPro GPCR domains,False
TTRE4711,Encodes protein that lacks InterPro GPCR domains,False
TTRE4712,Encodes protein that lacks InterPro GPCR domains,False
TTRE4713,Encodes protein that lacks InterPro GPCR domains,False
TTRE4714,Encodes protein that lacks InterPro GPCR domains,False
TTRE4715,Encodes protein that lacks InterPro GPCR domains,False
TTRE4716,Encodes protein that lacks InterPro GPCR domains,False
TTRE4717,Encodes protein that lacks InterPro GPCR domains,False
TTRE4718,Encodes protein that lacks InterPro GPCR domains,False
TTRE4719,"Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM, IPR019427 - 7TM GPCR, serpentine receptor class w (Srw)",True
TTRE472,Encodes protein that lacks InterPro GPCR domains,False
TTRE4720,Encodes protein that lacks InterPro GPCR domains,False
TTRE4721,Encodes protein that lacks InterPro GPCR domains,False
TTRE4722,Encodes protein that lacks InterPro GPCR domains,False
TTRE4723,Encodes protein that lacks InterPro GPCR domains,False
TTRE4724,Encodes protein that lacks InterPro GPCR domains,False
TTRE4725,Encodes protein that lacks InterPro GPCR domains,False
TTRE4726,Encodes protein that lacks InterPro GPCR domains,False
TTRE4727,Encodes protein that lacks InterPro GPCR domains,False
TTRE4728,Encodes protein that lacks InterPro GPCR domains,False
TTRE4729,Encodes protein that lacks InterPro GPCR domains,False
TTRE473,Encodes protein that lacks InterPro GPCR domains,False
TTRE4730,Encodes protein that lacks InterPro GPCR domains,False
TTRE4731,Encodes protein that lacks InterPro GPCR domains,False
TTRE4732,Encodes protein that lacks InterPro GPCR domains,False
TTRE4733,Encodes protein that lacks InterPro GPCR domains,False
TTRE4734,Encodes protein that lacks InterPro GPCR domains,False
TTRE4735,Encodes protein that lacks InterPro GPCR domains,False
TTRE4736,Encodes protein that lacks InterPro GPCR domains,False
TTRE4737,Encodes protein that lacks InterPro GPCR domains,False
TTRE4738,Encodes protein that lacks InterPro GPCR domains,False
TTRE4739,Encodes protein that lacks InterPro GPCR domains,False
TTRE474,Encodes protein that lacks InterPro GPCR domains,False
TTRE4740,Encodes protein that lacks InterPro GPCR domains,False
TTRE4741,Encodes protein that lacks InterPro GPCR domains,False
TTRE4742,Encodes protein that lacks InterPro GPCR domains,False
TTRE4743,Encodes protein that lacks InterPro GPCR domains,False
TTRE4744,Encodes protein that lacks InterPro GPCR domains,False
TTRE4745,Encodes protein that lacks InterPro GPCR domains,False
TTRE4746,Encodes protein that lacks InterPro GPCR domains,False
TTRE4747,Encodes protein that lacks InterPro GPCR domains,False
TTRE4748,Encodes protein that lacks InterPro GPCR domains,False
TTRE4749,Encodes protein that lacks InterPro GPCR domains,False
TTRE475,Encodes protein that lacks InterPro GPCR domains,False
TTRE4750,Encodes protein that lacks InterPro GPCR domains,False
TTRE4751,Encodes protein that lacks InterPro GPCR domains,False
TTRE4752,Encodes protein that lacks InterPro GPCR domains,False
TTRE4753,Encodes protein that lacks InterPro GPCR domains,False
TTRE4754,Encodes protein that lacks InterPro GPCR domains,False
TTRE4755,Encodes protein that lacks InterPro GPCR domains,False
TTRE4756,Encodes protein that lacks InterPro GPCR domains,False
TTRE4757,Encodes protein that lacks InterPro GPCR domains,False
TTRE4758,Encodes protein that lacks InterPro GPCR domains,False
TTRE4759,Encodes protein that lacks InterPro GPCR domains,False
TTRE476,Encodes protein that lacks InterPro GPCR domains,False
TTRE4760,Encodes protein that lacks InterPro GPCR domains,False
TTRE4761,Encodes protein that lacks InterPro GPCR domains,False
TTRE4762,Encodes protein that lacks InterPro GPCR domains,False
TTRE4763,Encodes protein that lacks InterPro GPCR domains,False
TTRE4764,Encodes protein that lacks InterPro GPCR domains,False
TTRE4765,Encodes protein that lacks InterPro GPCR domains,False
TTRE4766,Encodes protein that lacks InterPro GPCR domains,False
TTRE4767,Encodes protein that lacks InterPro GPCR domains,False
TTRE4768,Encodes protein that lacks InterPro GPCR domains,False
TTRE4769,Encodes protein that lacks InterPro GPCR domains,False
TTRE477,Encodes protein that lacks InterPro GPCR domains,False
TTRE4770,Encodes protein that lacks InterPro GPCR domains,False
TTRE4771,Encodes protein that lacks InterPro GPCR domains,False
TTRE4772,Encodes protein that lacks InterPro GPCR domains,False
TTRE4773,Encodes protein that lacks InterPro GPCR domains,False
TTRE4774,Encodes protein that lacks InterPro GPCR domains,False
TTRE4776,Encodes protein that lacks InterPro GPCR domains,False
TTRE4777,Encodes protein that lacks InterPro GPCR domains,False
TTRE4778,Encodes protein that lacks InterPro GPCR domains,False
TTRE4779,Encodes protein that lacks InterPro GPCR domains,False
TTRE478,Encodes protein that lacks InterPro GPCR domains,False
TTRE4780,Encodes protein that lacks InterPro GPCR domains,False
TTRE4781,Encodes protein that lacks InterPro GPCR domains,False
TTRE4782,Encodes protein that lacks InterPro GPCR domains,False
TTRE4783,Encodes protein that lacks InterPro GPCR domains,False
TTRE4784,Encodes protein that lacks InterPro GPCR domains,False
TTRE4785,Encodes protein that lacks InterPro GPCR domains,False
TTRE4786,Encodes protein that lacks InterPro GPCR domains,False
TTRE4787,Encodes protein that lacks InterPro GPCR domains,False
TTRE4788,Encodes protein that lacks InterPro GPCR domains,False
TTRE4789,Encodes protein that lacks InterPro GPCR domains,False
TTRE479,Encodes protein that lacks InterPro GPCR domains,False
TTRE4790,Encodes protein that lacks InterPro GPCR domains,False
TTRE4791,Encodes protein that lacks InterPro GPCR domains,False
TTRE4792,"Encodes protein with InterPro domain(s): IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR001879 - GPCR, family 2, extracellular hormone receptor domain, IPR001879 - GPCR, family 2, extracellular hormone receptor domain, IPR001879 - GPCR, family 2, extracellular hormone receptor domain, IPR017981 - GPCR, family 2-like, 7TM, IPR017983 - GPCR, family 2, secretin-like, conserved site, IPR036445 - GPCR family 2, extracellular hormone receptor domain superfamily, IPR036445 - GPCR family 2, extracellular hormone receptor domain superfamily, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR001879 - GPCR, family 2, extracellular hormone receptor domain, IPR001879 - GPCR, family 2, extracellular hormone receptor domain, IPR001879 - GPCR, family 2, extracellular hormone receptor domain, IPR017981 - GPCR, family 2-like, 7TM, IPR017983 - GPCR, family 2, secretin-like, conserved site, IPR036445 - GPCR family 2, extracellular hormone receptor domain superfamily, IPR036445 - GPCR family 2, extracellular hormone receptor domain superfamily",True
TTRE4793,Encodes protein that lacks InterPro GPCR domains,False
TTRE4794,Encodes protein that lacks InterPro GPCR domains,False
TTRE4795,Encodes protein that lacks InterPro GPCR domains,False
TTRE4796,Encodes protein that lacks InterPro GPCR domains,False
TTRE4797,Encodes protein that lacks InterPro GPCR domains,False
TTRE4798,Encodes protein that lacks InterPro GPCR domains,False
TTRE4799,Encodes protein that lacks InterPro GPCR domains,False
TTRE48,Encodes protein that lacks InterPro GPCR domains,False
TTRE480,Encodes protein that lacks InterPro GPCR domains,False
TTRE4800,Encodes protein that lacks InterPro GPCR domains,False
TTRE4801,Encodes protein that lacks InterPro GPCR domains,False
TTRE4802,Encodes protein that lacks InterPro GPCR domains,False
TTRE4803,Encodes protein that lacks InterPro GPCR domains,False
TTRE4804,Encodes protein that lacks InterPro GPCR domains,False
TTRE4805,Encodes protein that lacks InterPro GPCR domains,False
TTRE4806,Encodes protein that lacks InterPro GPCR domains,False
TTRE4807,Encodes protein that lacks InterPro GPCR domains,False
TTRE4808,Encodes protein that lacks InterPro GPCR domains,False
TTRE4809,Encodes protein that lacks InterPro GPCR domains,False
TTRE481,Encodes protein that lacks InterPro GPCR domains,False
TTRE4810,Encodes protein that lacks InterPro GPCR domains,False
TTRE4811,Encodes protein that lacks InterPro GPCR domains,False
TTRE4812,Encodes protein that lacks InterPro GPCR domains,False
TTRE4813,Encodes protein that lacks InterPro GPCR domains,False
TTRE4814,Encodes protein that lacks InterPro GPCR domains,False
TTRE4815,Encodes protein that lacks InterPro GPCR domains,False
TTRE4816,Encodes protein that lacks InterPro GPCR domains,False
TTRE4817,Encodes protein that lacks InterPro GPCR domains,False
TTRE4818,Encodes protein that lacks InterPro GPCR domains,False
TTRE4819,Encodes protein that lacks InterPro GPCR domains,False
TTRE482,Encodes protein that lacks InterPro GPCR domains,False
TTRE4820,Encodes protein that lacks InterPro GPCR domains,False
TTRE4821,Encodes protein that lacks InterPro GPCR domains,False
TTRE4822,Encodes protein that lacks InterPro GPCR domains,False
TTRE4823,Encodes protein that lacks InterPro GPCR domains,False
TTRE4824,Encodes protein that lacks InterPro GPCR domains,False
TTRE4825,Encodes protein that lacks InterPro GPCR domains,False
TTRE4826,Encodes protein that lacks InterPro GPCR domains,False
TTRE4827,Encodes protein that lacks InterPro GPCR domains,False
TTRE4828,Encodes protein that lacks InterPro GPCR domains,False
TTRE4829,Encodes protein that lacks InterPro GPCR domains,False
TTRE483,Encodes protein that lacks InterPro GPCR domains,False
TTRE4830,Encodes protein that lacks InterPro GPCR domains,False
TTRE4831,Encodes protein that lacks InterPro GPCR domains,False
TTRE4832,Encodes protein that lacks InterPro GPCR domains,False
TTRE4833,Encodes protein that lacks InterPro GPCR domains,False
TTRE4834,Encodes protein that lacks InterPro GPCR domains,False
TTRE4835,Encodes protein that lacks InterPro GPCR domains,False
TTRE4836,Encodes protein that lacks InterPro GPCR domains,False
TTRE4837,Encodes protein that lacks InterPro GPCR domains,False
TTRE4838,Encodes protein that lacks InterPro GPCR domains,False
TTRE4839,Encodes protein that lacks InterPro GPCR domains,False
TTRE484,Encodes protein that lacks InterPro GPCR domains,False
TTRE4840,Encodes protein that lacks InterPro GPCR domains,False
TTRE4841,Encodes protein that lacks InterPro GPCR domains,False
TTRE4842,Encodes protein that lacks InterPro GPCR domains,False
TTRE4843,Encodes protein that lacks InterPro GPCR domains,False
TTRE4844,Encodes protein that lacks InterPro GPCR domains,False
TTRE4845,Encodes protein that lacks InterPro GPCR domains,False
TTRE4846,Encodes protein that lacks InterPro GPCR domains,False
TTRE4847,Encodes protein that lacks InterPro GPCR domains,False
TTRE4848,Encodes protein that lacks InterPro GPCR domains,False
TTRE4849,Encodes protein that lacks InterPro GPCR domains,False
TTRE485,Encodes protein that lacks InterPro GPCR domains,False
TTRE4850,Encodes protein that lacks InterPro GPCR domains,False
TTRE4851,Encodes protein that lacks InterPro GPCR domains,False
