Gene stable ID	is_gpcr	is_gpcr_evidence
TTRE12622	False	Encodes protein that lacks InterPro GPCR domains
TTRE12623	False	Encodes protein that lacks InterPro GPCR domains
TTRE12624	False	Encodes protein that lacks InterPro GPCR domains
TTRE12625	False	Encodes protein that lacks InterPro GPCR domains
TTRE12626	False	Encodes protein that lacks InterPro GPCR domains
TTRE12627	False	Encodes protein that lacks InterPro GPCR domains
TTRE12628	False	Encodes protein that lacks InterPro GPCR domains
TTRE12629	False	Encodes protein that lacks InterPro GPCR domains
TTRE1263	False	Encodes protein that lacks InterPro GPCR domains
TTRE12630	False	Encodes protein that lacks InterPro GPCR domains
TTRE12631	False	Encodes protein that lacks InterPro GPCR domains
TTRE12632	False	Encodes protein that lacks InterPro GPCR domains
TTRE12633	False	Encodes protein that lacks InterPro GPCR domains
TTRE12634	False	Encodes protein that lacks InterPro GPCR domains
TTRE12635	False	Encodes protein that lacks InterPro GPCR domains
TTRE12636	False	Encodes protein that lacks InterPro GPCR domains
TTRE12637	False	Encodes protein that lacks InterPro GPCR domains
TTRE12638	False	Encodes protein that lacks InterPro GPCR domains
TTRE12639	False	Encodes protein that lacks InterPro GPCR domains
TTRE1264	False	Encodes protein that lacks InterPro GPCR domains
TTRE12640	False	Encodes protein that lacks InterPro GPCR domains
TTRE12641	False	Encodes protein that lacks InterPro GPCR domains
TTRE12642	False	Encodes protein that lacks InterPro GPCR domains
TTRE12643	False	Encodes protein that lacks InterPro GPCR domains
TTRE12644	False	Encodes protein that lacks InterPro GPCR domains
TTRE12645	False	Encodes protein that lacks InterPro GPCR domains
TTRE12646	False	Encodes protein that lacks InterPro GPCR domains
TTRE12647	False	Encodes protein that lacks InterPro GPCR domains
TTRE12648	False	Encodes protein that lacks InterPro GPCR domains
TTRE12649	False	Encodes protein that lacks InterPro GPCR domains
TTRE1265	False	Encodes protein that lacks InterPro GPCR domains
TTRE12650	False	Encodes protein that lacks InterPro GPCR domains
TTRE12651	False	Encodes protein that lacks InterPro GPCR domains
TTRE12652	False	Encodes protein that lacks InterPro GPCR domains
TTRE12653	False	Encodes protein that lacks InterPro GPCR domains
TTRE12654	False	Encodes protein that lacks InterPro GPCR domains
TTRE12655	False	Encodes protein that lacks InterPro GPCR domains
TTRE12656	False	Encodes protein that lacks InterPro GPCR domains
TTRE12657	False	Encodes protein that lacks InterPro GPCR domains
TTRE12658	False	Encodes protein that lacks InterPro GPCR domains
TTRE12659	False	Encodes protein that lacks InterPro GPCR domains
TTRE1266	False	Encodes protein that lacks InterPro GPCR domains
TTRE12660	False	Encodes protein that lacks InterPro GPCR domains
TTRE12662	False	Encodes protein that lacks InterPro GPCR domains
TTRE12663	False	Encodes protein that lacks InterPro GPCR domains
TTRE12664	False	Encodes protein that lacks InterPro GPCR domains
TTRE12665	False	Encodes protein that lacks InterPro GPCR domains
TTRE12666	False	Encodes protein that lacks InterPro GPCR domains
TTRE12667	False	Encodes protein that lacks InterPro GPCR domains
TTRE12668	False	Encodes protein that lacks InterPro GPCR domains
TTRE12669	False	Encodes protein that lacks InterPro GPCR domains
TTRE1267	False	Encodes protein that lacks InterPro GPCR domains
TTRE12670	False	Encodes protein that lacks InterPro GPCR domains
TTRE12671	False	Encodes protein that lacks InterPro GPCR domains
TTRE1268	False	Encodes protein that lacks InterPro GPCR domains
TTRE1269	False	Encodes protein that lacks InterPro GPCR domains
TTRE127	False	Encodes protein that lacks InterPro GPCR domains
TTRE1270	False	Encodes protein that lacks InterPro GPCR domains
TTRE1271	False	Encodes protein that lacks InterPro GPCR domains
TTRE1272	False	Encodes protein that lacks InterPro GPCR domains
TTRE1273	False	Encodes protein that lacks InterPro GPCR domains
TTRE1274	False	Encodes protein that lacks InterPro GPCR domains
TTRE1275	False	Encodes protein that lacks InterPro GPCR domains
TTRE1276	False	Encodes protein that lacks InterPro GPCR domains
TTRE1277	False	Encodes protein that lacks InterPro GPCR domains
TTRE1278	False	Encodes protein that lacks InterPro GPCR domains
TTRE1279	False	Encodes protein that lacks InterPro GPCR domains
TTRE128	False	Encodes protein that lacks InterPro GPCR domains
TTRE1280	False	Encodes protein that lacks InterPro GPCR domains
TTRE1281	False	Encodes protein that lacks InterPro GPCR domains
TTRE1282	False	Encodes protein that lacks InterPro GPCR domains
TTRE1283	False	Encodes protein that lacks InterPro GPCR domains
TTRE1284	False	Encodes protein that lacks InterPro GPCR domains
TTRE1285	False	Encodes protein that lacks InterPro GPCR domains
TTRE1286	False	Encodes protein that lacks InterPro GPCR domains
TTRE1287	False	Encodes protein that lacks InterPro GPCR domains
TTRE1288	False	Encodes protein that lacks InterPro GPCR domains
TTRE1289	False	Encodes protein that lacks InterPro GPCR domains
TTRE129	False	Encodes protein that lacks InterPro GPCR domains
TTRE1290	False	Encodes protein that lacks InterPro GPCR domains
TTRE1291	False	Encodes protein that lacks InterPro GPCR domains
TTRE1292	False	Encodes protein that lacks InterPro GPCR domains
TTRE1293	False	Encodes protein that lacks InterPro GPCR domains
TTRE1294	False	Encodes protein that lacks InterPro GPCR domains
TTRE1295	False	Encodes protein that lacks InterPro GPCR domains
TTRE1296	False	Encodes protein that lacks InterPro GPCR domains
TTRE1297	False	Encodes protein that lacks InterPro GPCR domains
TTRE1298	False	Encodes protein that lacks InterPro GPCR domains
TTRE1299	False	Encodes protein that lacks InterPro GPCR domains
TTRE13	False	Encodes protein that lacks InterPro GPCR domains
TTRE130	False	Encodes protein that lacks InterPro GPCR domains
TTRE1300	False	Encodes protein that lacks InterPro GPCR domains
TTRE1301	False	Encodes protein that lacks InterPro GPCR domains
TTRE1302	False	Encodes protein that lacks InterPro GPCR domains
TTRE1303	False	Encodes protein that lacks InterPro GPCR domains
TTRE1304	False	Encodes protein that lacks InterPro GPCR domains
TTRE1305	False	Encodes protein that lacks InterPro GPCR domains
TTRE1306	False	Encodes protein that lacks InterPro GPCR domains
TTRE1307	False	Encodes protein that lacks InterPro GPCR domains
TTRE1308	False	Encodes protein that lacks InterPro GPCR domains
TTRE1309	False	Encodes protein that lacks InterPro GPCR domains
TTRE131	False	Encodes protein that lacks InterPro GPCR domains
TTRE1310	False	Encodes protein that lacks InterPro GPCR domains
TTRE1311	False	Encodes protein that lacks InterPro GPCR domains
TTRE1312	False	Encodes protein that lacks InterPro GPCR domains
TTRE1313	False	Encodes protein that lacks InterPro GPCR domains
TTRE1314	False	Encodes protein that lacks InterPro GPCR domains
TTRE1315	False	Encodes protein that lacks InterPro GPCR domains
TTRE1316	False	Encodes protein that lacks InterPro GPCR domains
TTRE1317	False	Encodes protein that lacks InterPro GPCR domains
TTRE1318	False	Encodes protein that lacks InterPro GPCR domains
TTRE1319	False	Encodes protein that lacks InterPro GPCR domains
TTRE132	False	Encodes protein that lacks InterPro GPCR domains
TTRE1320	False	Encodes protein that lacks InterPro GPCR domains
TTRE1321	False	Encodes protein that lacks InterPro GPCR domains
TTRE1322	False	Encodes protein that lacks InterPro GPCR domains
TTRE1323	False	Encodes protein that lacks InterPro GPCR domains
TTRE1324	False	Encodes protein that lacks InterPro GPCR domains
TTRE1325	False	Encodes protein that lacks InterPro GPCR domains
TTRE1326	False	Encodes protein that lacks InterPro GPCR domains
TTRE1327	False	Encodes protein that lacks InterPro GPCR domains
TTRE1328	False	Encodes protein that lacks InterPro GPCR domains
TTRE1329	True	Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM
TTRE133	False	Encodes protein that lacks InterPro GPCR domains
TTRE1330	False	Encodes protein that lacks InterPro GPCR domains
TTRE1331	False	Encodes protein that lacks InterPro GPCR domains
TTRE1332	False	Encodes protein that lacks InterPro GPCR domains
TTRE1333	False	Encodes protein that lacks InterPro GPCR domains
TTRE1334	False	Encodes protein that lacks InterPro GPCR domains
TTRE1335	False	Encodes protein that lacks InterPro GPCR domains
TTRE1336	False	Encodes protein that lacks InterPro GPCR domains
TTRE1337	False	Encodes protein that lacks InterPro GPCR domains
TTRE1338	False	Encodes protein that lacks InterPro GPCR domains
TTRE1339	False	Encodes protein that lacks InterPro GPCR domains
TTRE134	False	Encodes protein that lacks InterPro GPCR domains
TTRE1340	False	Encodes protein that lacks InterPro GPCR domains
TTRE1341	False	Encodes protein that lacks InterPro GPCR domains
TTRE1342	False	Encodes protein that lacks InterPro GPCR domains
TTRE1343	False	Encodes protein that lacks InterPro GPCR domains
TTRE1344	False	Encodes protein that lacks InterPro GPCR domains
TTRE1345	False	Encodes protein that lacks InterPro GPCR domains
TTRE1346	False	Encodes protein that lacks InterPro GPCR domains
TTRE1347	False	Encodes protein that lacks InterPro GPCR domains
TTRE1348	False	Encodes protein that lacks InterPro GPCR domains
TTRE1349	False	Encodes protein that lacks InterPro GPCR domains
TTRE135	False	Encodes protein that lacks InterPro GPCR domains
TTRE1350	False	Encodes protein that lacks InterPro GPCR domains
TTRE1351	False	Encodes protein that lacks InterPro GPCR domains
TTRE1352	False	Encodes protein that lacks InterPro GPCR domains
TTRE1353	False	Encodes protein that lacks InterPro GPCR domains
TTRE1354	False	Encodes protein that lacks InterPro GPCR domains
TTRE1355	False	Encodes protein that lacks InterPro GPCR domains
TTRE1356	False	Encodes protein that lacks InterPro GPCR domains
TTRE1357	False	Encodes protein that lacks InterPro GPCR domains
TTRE1358	False	Encodes protein that lacks InterPro GPCR domains
TTRE1359	False	Encodes protein that lacks InterPro GPCR domains
TTRE136	False	Encodes protein that lacks InterPro GPCR domains
TTRE1360	False	Encodes protein that lacks InterPro GPCR domains
TTRE1361	False	Encodes protein that lacks InterPro GPCR domains
TTRE1362	False	Encodes protein that lacks InterPro GPCR domains
TTRE1363	False	Encodes protein that lacks InterPro GPCR domains
TTRE1364	False	Encodes protein that lacks InterPro GPCR domains
TTRE1365	False	Encodes protein that lacks InterPro GPCR domains
TTRE1366	False	Encodes protein that lacks InterPro GPCR domains
TTRE1367	False	Encodes protein that lacks InterPro GPCR domains
TTRE1368	False	Encodes protein that lacks InterPro GPCR domains
TTRE1369	False	Encodes protein that lacks InterPro GPCR domains
TTRE137	False	Encodes protein that lacks InterPro GPCR domains
TTRE1370	False	Encodes protein that lacks InterPro GPCR domains
TTRE1371	False	Encodes protein that lacks InterPro GPCR domains
TTRE1372	False	Encodes protein that lacks InterPro GPCR domains
TTRE1373	False	Encodes protein that lacks InterPro GPCR domains
TTRE1374	False	Encodes protein that lacks InterPro GPCR domains
TTRE1375	False	Encodes protein that lacks InterPro GPCR domains
TTRE1376	False	Encodes protein that lacks InterPro GPCR domains
TTRE1377	False	Encodes protein that lacks InterPro GPCR domains
TTRE1378	False	Encodes protein that lacks InterPro GPCR domains
TTRE1379	False	Encodes protein that lacks InterPro GPCR domains
TTRE138	False	Encodes protein that lacks InterPro GPCR domains
TTRE1380	False	Encodes protein that lacks InterPro GPCR domains
TTRE1381	False	Encodes protein that lacks InterPro GPCR domains
TTRE1382	False	Encodes protein that lacks InterPro GPCR domains
TTRE1383	False	Encodes protein that lacks InterPro GPCR domains
TTRE1384	False	Encodes protein that lacks InterPro GPCR domains
TTRE1385	False	Encodes protein that lacks InterPro GPCR domains
TTRE1386	False	Encodes protein that lacks InterPro GPCR domains
TTRE1387	False	Encodes protein that lacks InterPro GPCR domains
TTRE1388	False	Encodes protein that lacks InterPro GPCR domains
TTRE1389	False	Encodes protein that lacks InterPro GPCR domains
TTRE139	False	Encodes protein that lacks InterPro GPCR domains
TTRE1390	False	Encodes protein that lacks InterPro GPCR domains
TTRE1391	False	Encodes protein that lacks InterPro GPCR domains
TTRE1392	False	Encodes protein that lacks InterPro GPCR domains
TTRE1393	False	Encodes protein that lacks InterPro GPCR domains
TTRE1394	False	Encodes protein that lacks InterPro GPCR domains
TTRE1395	False	Encodes protein that lacks InterPro GPCR domains
TTRE1396	False	Encodes protein that lacks InterPro GPCR domains
TTRE1397	False	Encodes protein that lacks InterPro GPCR domains
TTRE1398	False	Encodes protein that lacks InterPro GPCR domains
TTRE1399	False	Encodes protein that lacks InterPro GPCR domains
TTRE14	False	Encodes protein that lacks InterPro GPCR domains
TTRE140	False	Encodes protein that lacks InterPro GPCR domains
TTRE1400	False	Encodes protein that lacks InterPro GPCR domains
TTRE1401	False	Encodes protein that lacks InterPro GPCR domains
TTRE1402	False	Encodes protein that lacks InterPro GPCR domains
TTRE1403	False	Encodes protein that lacks InterPro GPCR domains
TTRE1404	True	Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM
TTRE1405	False	Encodes protein that lacks InterPro GPCR domains
TTRE1406	False	Encodes protein that lacks InterPro GPCR domains
TTRE1407	False	Encodes protein that lacks InterPro GPCR domains
TTRE1408	False	Encodes protein that lacks InterPro GPCR domains
TTRE1409	False	Encodes protein that lacks InterPro GPCR domains
TTRE141	False	Encodes protein that lacks InterPro GPCR domains
TTRE1410	False	Encodes protein that lacks InterPro GPCR domains
TTRE1411	False	Encodes protein that lacks InterPro GPCR domains
TTRE1412	False	Encodes protein that lacks InterPro GPCR domains
TTRE1413	False	Encodes protein that lacks InterPro GPCR domains
TTRE1414	False	Encodes protein that lacks InterPro GPCR domains
TTRE1415	False	Encodes protein that lacks InterPro GPCR domains
TTRE1416	False	Encodes protein that lacks InterPro GPCR domains
TTRE1417	False	Encodes protein that lacks InterPro GPCR domains
TTRE1418	False	Encodes protein that lacks InterPro GPCR domains
TTRE1419	False	Encodes protein that lacks InterPro GPCR domains
TTRE142	False	Encodes protein that lacks InterPro GPCR domains
TTRE1420	False	Encodes protein that lacks InterPro GPCR domains
TTRE1421	False	Encodes protein that lacks InterPro GPCR domains
TTRE1422	False	Encodes protein that lacks InterPro GPCR domains
TTRE1423	False	Encodes protein that lacks InterPro GPCR domains
TTRE1424	False	Encodes protein that lacks InterPro GPCR domains
TTRE1425	False	Encodes protein that lacks InterPro GPCR domains
TTRE1426	False	Encodes protein that lacks InterPro GPCR domains
